Date,Price,Open,High,Low,Change %
2023-10-29,1.0729,1.0566,1.0747,1.0517,1.56
2023-11-05,1.0681,1.0729,1.0757,1.0655,-0.45
2023-11-12,1.0907,1.0684,1.0917,1.0664,2.12
2023-11-19,1.0939,1.0913,1.0965,1.0852,0.29
2023-11-26,1.0881,1.0937,1.1018,1.0828,-0.53
2023-12-03,1.0761,1.0887,1.0896,1.0723,-1.1
2023-12-10,1.0894,1.0762,1.101,1.0741,1.24
2023-12-17,1.101,1.0903,1.1041,1.0891,1.06
2023-12-24,1.1036,1.1017,1.1141,1.0993,0.24
2023-12-31,1.0941,1.1044,1.1048,1.0876,-0.86
2024-01-07,1.0949,1.0946,1.0991,1.091,0.07
2024-01-14,1.0897,1.0955,1.0969,1.0844,-0.47
2024-01-21,1.0852,1.0891,1.0933,1.0812,-0.41
2024-01-28,1.0784,1.0849,1.0898,1.0779,-0.63
2024-02-04,1.0782,1.0784,1.0796,1.0723,-0.02
2024-02-11,1.0774,1.0781,1.0806,1.0695,-0.07
2024-02-18,1.0818,1.0776,1.0889,1.0761,0.41
2024-02-25,1.0837,1.0826,1.0867,1.0795,0.18
2024-03-03,1.0937,1.0842,1.0982,1.0838,0.92
2024-03-10,1.0887,1.0944,1.0964,1.0872,-0.46
2024-03-17,1.0805,1.0893,1.0943,1.0802,-0.75
2024-03-24,1.0793,1.0808,1.0865,1.0767,-0.11
2024-03-31,1.0835,1.0788,1.0877,1.0724,0.39
2024-04-07,1.0642,1.0843,1.0886,1.0622,-1.78
2024-04-14,1.0654,1.0637,1.069,1.0601,0.11
2024-04-21,1.0692,1.0656,1.0754,1.0623,0.36
2024-04-28,1.0758,1.0695,1.0813,1.0649,0.62
2024-05-05,1.0769,1.0762,1.0791,1.0724,0.1
2024-05-12,1.087,1.0774,1.0896,1.0766,0.94
2024-05-19,1.0845,1.0866,1.0885,1.0805,-0.23
2024-05-26,1.0841,1.0854,1.089,1.0788,-0.04
2024-06-02,1.08,1.0851,1.0917,1.0799,-0.38
2024-06-09,1.07,1.0797,1.0853,1.0668,-0.93
2024-06-16,1.0691,1.0702,1.0762,1.067,-0.08
2024-06-23,1.0713,1.0688,1.0747,1.0666,0.21
2024-06-30,1.0836,1.0728,1.0843,1.0709,1.15
2024-07-07,1.0906,1.0809,1.0912,1.0802,0.65
2024-07-14,1.0877,1.0887,1.0948,1.0871,-0.27
2024-07-21,1.0857,1.0881,1.0904,1.0826,-0.18
2024-07-28,1.0908,1.0864,1.0927,1.0776,0.47
2024-08-04,1.0916,1.0922,1.1008,1.0882,0.07
2024-08-11,1.1028,1.0915,1.1048,1.0911,1.03
2024-08-18,1.119,1.1024,1.12,1.1022,1.47
2024-08-25,1.1047,1.1188,1.1202,1.1044,-1.28
2024-09-01,1.1083,1.1047,1.1156,1.1026,0.33
2024-09-08,1.1076,1.1082,1.1102,1.1002,-0.06
2024-09-15,1.1162,1.1078,1.119,1.1068,0.78
2024-09-22,1.1163,1.1163,1.1214,1.1083,0.01
2024-09-29,1.0976,1.1159,1.1209,1.0951,-1.68
2024-10-06,1.0937,1.0976,1.0998,1.0899,-0.36
2024-10-13,1.0866,1.0933,1.0937,1.0811,-0.65
2024-10-20,1.0793,1.0861,1.0872,1.0761,-0.67
2024-10-27,1.0834,1.0797,1.0905,1.0769,0.38
2024-11-03,1.0718,1.086,1.0938,1.0682,-1.07
2024-11-10,1.0541,1.0713,1.0728,1.0496,-1.65
2024-11-17,1.0417,1.0535,1.0611,1.0334,-1.18
2024-11-24,1.0575,1.0448,1.0598,1.0425,1.52
2024-12-01,1.0568,1.0577,1.0631,1.046,-0.07
2024-12-08,1.0502,1.0563,1.0595,1.0453,-0.62
2024-12-15,1.0429,1.0497,1.0535,1.0343,-0.7
2024-12-22,1.0427,1.0425,1.0446,1.0383,-0.02
2024-12-29,1.0308,1.0433,1.0459,1.0225,-1.14
2025-01-05,1.0244,1.0303,1.0438,1.0216,-0.62
2025-01-12,1.0271,1.0241,1.0355,1.0178,0.26
2025-01-19,1.0493,1.0276,1.0523,1.0266,2.16
2025-01-26,1.0362,1.0486,1.0534,1.035,-1.25
2025-02-02,1.0327,1.0288,1.0444,1.0146,-0.34
2025-02-09,1.0491,1.0324,1.0515,1.028,1.59
2025-02-16,1.0458,1.0489,1.0507,1.0401,-0.31
2025-02-23,1.0375,1.0493,1.0529,1.036,-0.79
2025-03-02,1.0832,1.0382,1.089,1.0381,4.4
2025-03-09,1.0879,1.0835,1.0947,1.0805,0.43
2025-03-16,1.0814,1.0877,1.0956,1.0797,-0.6
2025-03-23,1.0827,1.0808,1.0859,1.0732,0.12
2025-03-30,1.0955,1.0822,1.1146,1.0778,1.18
2025-04-06,1.1361,1.0946,1.1475,1.0883,3.71
2025-04-13,1.1393,1.1313,1.1425,1.1264,0.28
2025-04-20,1.1365,1.1385,1.1574,1.1308,-0.25
2025-04-27,1.1296,1.1375,1.1425,1.1266,-0.61
2025-05-04,1.1248,1.1319,1.1382,1.1196,-0.42
2025-05-11,1.1164,1.1219,1.1266,1.1065,-0.75
2025-05-18,1.1365,1.117,1.1376,1.117,1.8
2025-05-25,1.1348,1.1366,1.1419,1.121,-0.15
2025-06-01,1.1395,1.1343,1.1496,1.1343,0.41
2025-06-08,1.1553,1.14,1.1632,1.1373,1.39
2025-06-15,1.1523,1.1537,1.1615,1.1446,-0.26
2025-06-22,1.172,1.1481,1.1755,1.1452,1.71
2025-06-29,1.1779,1.172,1.1831,1.1705,0.5
2025-07-06,1.169,1.1779,1.1791,1.1662,-0.76
2025-07-13,1.1626,1.1682,1.1722,1.1557,-0.55
2025-07-20,1.1742,1.1627,1.179,1.1614,1.0
2025-07-27,1.1586,1.1748,1.1773,1.1391,-1.33
2025-08-03,1.164,1.1578,1.17,1.1527,0.47
2025-08-10,1.1698,1.1642,1.1731,1.159,0.5
2025-08-17,1.1717,1.1694,1.1744,1.1583,0.16
2025-08-24,1.1686,1.1717,1.1729,1.1574,-0.26
2025-08-31,1.1719,1.1686,1.1761,1.1608,0.28
2025-09-07,1.1734,1.1719,1.178,1.1663,0.13
2025-09-14,1.1746,1.1734,1.1919,1.1716,0.1
2025-09-21,1.1702,1.1746,1.182,1.1646,-0.37
2025-09-28,1.1743,1.1702,1.1779,1.1683,0.35
2025-10-05,1.162,1.1743,1.1743,1.1542,-1.05
2025-10-12,1.1652,1.162,1.1729,1.1542,0.28
2025-10-19,1.1626,1.1663,1.1677,1.1577,-0.22
2025-10-26,1.1536,1.1626,1.1669,1.1521,-0.77
2025-11-02,1.1566,1.1536,1.1591,1.1469,0.26
2025-11-09,1.1621,1.1566,1.1656,1.154,0.48
2025-11-16,1.1513,1.1621,1.1626,1.149,-0.93
2025-11-23,1.1596,1.1513,1.1614,1.1502,0.72
2025-11-30,1.1643,1.1596,1.1683,1.1589,0.41
2025-12-07,1.174,1.1645,1.1763,1.1615,0.83
2025-12-14,1.171,1.1739,1.1804,1.1702,-0.26
2025-12-21,1.1772,1.1713,1.1809,1.1705,0.53
2025-12-28,1.172,1.1771,1.1789,1.1713,-0.44
2026-01-04,1.1638,1.1724,1.1744,1.1618,-0.7
2026-01-11,1.1599,1.1635,1.1698,1.1584,-0.34
2026-01-18,1.1828,1.1584,1.1834,1.1572,1.97
2026-01-25,1.185,1.1833,1.2079,1.1833,0.19
2026-02-01,1.1817,1.1856,1.1875,1.1765,-0.28
2026-02-08,1.1869,1.1817,1.1929,1.1809,0.44
2026-02-15,1.1782,1.1869,1.1877,1.1742,-0.73
2026-02-22,1.1814,1.1785,1.1836,1.1766,0.27
2026-03-01,1.1618,1.1791,1.18,1.153,-1.66
2026-03-08,1.1416,1.1569,1.1669,1.1411,-1.74
2026-03-15,1.1571,1.1414,1.1616,1.1412,1.36
2026-03-22,1.151,1.1542,1.164,1.1484,-0.53
2026-03-29,1.1517,1.1518,1.1628,1.1443,0.06
2026-04-05,1.172,1.1518,1.174,1.1505,1.76
